year,circuit,driver,lap_number,lap_time_seconds,compound,tyre_life,is_pit_lap,track_status
2020,Silverstone,OCO,42.0,91.609,HARD,20.0,0,1
2020,Silverstone,OCO,43.0,91.118,HARD,21.0,0,1
2020,Silverstone,OCO,44.0,91.397,HARD,22.0,0,1
2020,Silverstone,OCO,45.0,91.041,HARD,23.0,0,1
2020,Silverstone,OCO,46.0,91.29,HARD,24.0,0,1
2020,Silverstone,OCO,47.0,91.412,HARD,25.0,0,1
2020,Silverstone,OCO,48.0,91.206,HARD,26.0,0,1
2020,Silverstone,OCO,49.0,90.877,HARD,27.0,0,1
2020,Silverstone,OCO,50.0,90.575,HARD,28.0,0,1
2020,Silverstone,OCO,51.0,90.829,HARD,29.0,0,1
2020,Silverstone,OCO,52.0,92.052,HARD,30.0,0,1
2020,Silverstone,NOR,1.0,99.451,MEDIUM,4.0,0,12
2020,Silverstone,NOR,2.0,93.816,MEDIUM,5.0,0,1
2020,Silverstone,NOR,3.0,93.862,MEDIUM,6.0,0,1
2020,Silverstone,NOR,4.0,93.357,MEDIUM,7.0,0,1
2020,Silverstone,NOR,5.0,93.901,MEDIUM,8.0,0,1
2020,Silverstone,NOR,6.0,93.435,MEDIUM,9.0,0,1
2020,Silverstone,NOR,7.0,93.758,MEDIUM,10.0,0,1
2020,Silverstone,NOR,8.0,93.181,MEDIUM,11.0,0,1
2020,Silverstone,NOR,9.0,92.752,MEDIUM,12.0,0,1
2020,Silverstone,NOR,10.0,93.128,MEDIUM,13.0,0,1
2020,Silverstone,NOR,11.0,92.827,MEDIUM,14.0,0,1
2020,Silverstone,NOR,12.0,92.315,MEDIUM,15.0,1,1
2020,Silverstone,NOR,13.0,112.18,HARD,1.0,0,1
2020,Silverstone,NOR,14.0,92.347,HARD,2.0,0,1
2020,Silverstone,NOR,15.0,93.051,HARD,3.0,0,1
2020,Silverstone,NOR,16.0,93.572,HARD,4.0,0,1
2020,Silverstone,NOR,17.0,93.245,HARD,5.0,0,1
2020,Silverstone,NOR,18.0,92.43,HARD,6.0,0,1
2020,Silverstone,NOR,19.0,93.188,HARD,7.0,0,1
2020,Silverstone,NOR,20.0,93.661,HARD,8.0,0,1
2020,Silverstone,NOR,21.0,93.209,HARD,9.0,0,1
2020,Silverstone,NOR,22.0,92.553,HARD,10.0,0,1
2020,Silverstone,NOR,23.0,92.284,HARD,11.0,0,1
2020,Silverstone,NOR,24.0,92.27,HARD,12.0,0,1
2020,Silverstone,NOR,25.0,92.365,HARD,13.0,0,1
2020,Silverstone,NOR,26.0,92.111,HARD,14.0,0,1
2020,Silverstone,NOR,27.0,92.327,HARD,15.0,0,1
2020,Silverstone,NOR,28.0,91.796,HARD,16.0,0,1
2020,Silverstone,NOR,29.0,92.554,HARD,17.0,1,1
2020,Silverstone,NOR,30.0,114.466,HARD,1.0,0,1
2020,Silverstone,NOR,31.0,93.318,HARD,2.0,0,12
2020,Silverstone,NOR,32.0,92.244,HARD,3.0,0,1
2020,Silverstone,NOR,33.0,92.072,HARD,4.0,0,1
2020,Silverstone,NOR,34.0,92.021,HARD,5.0,0,1
2020,Silverstone,NOR,35.0,91.72,HARD,6.0,0,1
2020,Silverstone,NOR,36.0,91.523,HARD,7.0,0,1
2020,Silverstone,NOR,37.0,91.315,HARD,8.0,0,1
2020,Silverstone,NOR,38.0,91.396,HARD,9.0,0,1
2020,Silverstone,NOR,39.0,90.991,HARD,10.0,0,1
2020,Silverstone,NOR,40.0,91.017,HARD,11.0,0,1
2020,Silverstone,NOR,41.0,91.546,HARD,12.0,0,1
2020,Silverstone,NOR,42.0,91.417,HARD,13.0,0,1
2020,Silverstone,NOR,43.0,90.976,HARD,14.0,0,1
2020,Silverstone,NOR,44.0,91.269,HARD,15.0,0,1
2020,Silverstone,NOR,45.0,91.392,HARD,16.0,0,1
2020,Silverstone,NOR,46.0,91.663,HARD,17.0,0,1
2020,Silverstone,NOR,47.0,91.562,HARD,18.0,0,1
2020,Silverstone,NOR,48.0,91.075,HARD,19.0,0,1
2020,Silverstone,NOR,49.0,90.698,HARD,20.0,0,1
2020,Silverstone,NOR,50.0,91.01,HARD,21.0,0,1
2020,Silverstone,NOR,51.0,91.044,HARD,22.0,0,1
2020,Silverstone,NOR,52.0,90.876,HARD,23.0,0,1
2020,Silverstone,KVY,1.0,102.608,HARD,1.0,0,12
2020,Silverstone,KVY,2.0,95.284,HARD,2.0,0,1
2020,Silverstone,KVY,3.0,95.3,HARD,3.0,0,1
2020,Silverstone,KVY,4.0,93.918,HARD,4.0,0,1
2020,Silverstone,KVY,5.0,94.293,HARD,5.0,0,1
2020,Silverstone,KVY,6.0,94.254,HARD,6.0,0,1
2020,Silverstone,KVY,7.0,94.048,HARD,7.0,0,1
2020,Silverstone,KVY,8.0,94.369,HARD,8.0,0,1
2020,Silverstone,KVY,9.0,94.013,HARD,9.0,0,1
2020,Silverstone,KVY,10.0,93.73,HARD,10.0,0,1
2020,Silverstone,KVY,11.0,93.594,HARD,11.0,0,1
2020,Silverstone,KVY,12.0,93.394,HARD,12.0,0,1
2020,Silverstone,KVY,13.0,93.232,HARD,13.0,0,1
2020,Silverstone,KVY,14.0,92.937,HARD,14.0,0,1
2020,Silverstone,KVY,15.0,93.029,HARD,15.0,0,1
2020,Silverstone,KVY,16.0,93.222,HARD,16.0,0,1
2020,Silverstone,KVY,17.0,92.977,HARD,17.0,0,1
2020,Silverstone,KVY,18.0,92.86,HARD,18.0,0,1
2020,Silverstone,KVY,19.0,92.191,HARD,19.0,1,1
2020,Silverstone,KVY,20.0,112.535,HARD,1.0,0,1
2020,Silverstone,KVY,21.0,92.264,HARD,2.0,0,1
2020,Silverstone,KVY,22.0,91.915,HARD,3.0,0,1
2020,Silverstone,KVY,23.0,92.43,HARD,4.0,0,1
2020,Silverstone,KVY,24.0,91.956,HARD,5.0,0,1
2020,Silverstone,KVY,25.0,92.275,HARD,6.0,0,1
2020,Silverstone,KVY,26.0,92.468,HARD,7.0,0,1
2020,Silverstone,KVY,27.0,92.148,HARD,8.0,0,1
2020,Silverstone,KVY,28.0,92.417,HARD,9.0,0,1
2020,Silverstone,KVY,29.0,92.647,HARD,10.0,0,1
2020,Silverstone,KVY,30.0,92.858,HARD,11.0,0,1
2020,Silverstone,KVY,31.0,91.837,HARD,12.0,0,12
2020,Silverstone,KVY,32.0,91.944,HARD,13.0,0,1
2020,Silverstone,KVY,33.0,91.727,HARD,14.0,0,1
2020,Silverstone,KVY,34.0,91.575,HARD,15.0,0,1
2020,Silverstone,KVY,35.0,90.998,HARD,16.0,1,1
2020,Silverstone,KVY,36.0,111.685,MEDIUM,1.0,0,1
2020,Silverstone,KVY,37.0,90.998,MEDIUM,2.0,0,1
2020,Silverstone,KVY,38.0,91.318,MEDIUM,3.0,0,1
2020,Silverstone,KVY,39.0,91.339,MEDIUM,4.0,0,1
2020,Silverstone,KVY,40.0,91.096,MEDIUM,5.0,0,1
2020,Silverstone,KVY,41.0,91.316,MEDIUM,6.0,0,1
2020,Silverstone,KVY,42.0,91.082,MEDIUM,7.0,0,1
2020,Silverstone,KVY,43.0,90.761,MEDIUM,8.0,0,1
2020,Silverstone,KVY,44.0,90.799,MEDIUM,9.0,0,1
2020,Silverstone,KVY,45.0,91.097,MEDIUM,10.0,0,1
2020,Silverstone,KVY,46.0,90.987,MEDIUM,11.0,0,1
2020,Silverstone,KVY,47.0,91.12,MEDIUM,12.0,0,1
2020,Silverstone,KVY,48.0,90.852,MEDIUM,13.0,0,1
2020,Silverstone,KVY,49.0,90.932,MEDIUM,14.0,0,1
2020,Silverstone,KVY,50.0,90.98,MEDIUM,15.0,0,1
2020,Silverstone,KVY,51.0,91.315,MEDIUM,16.0,0,1
2020,Silverstone,KVY,52.0,90.738,MEDIUM,17.0,0,1
2020,Silverstone,GAS,1.0,98.443,MEDIUM,4.0,0,12
2020,Silverstone,GAS,2.0,93.873,MEDIUM,5.0,0,1
2020,Silverstone,GAS,3.0,93.235,MEDIUM,6.0,0,1
2020,Silverstone,GAS,4.0,93.557,MEDIUM,7.0,0,1
2020,Silverstone,GAS,5.0,93.683,MEDIUM,8.0,0,1
2020,Silverstone,GAS,6.0,93.544,MEDIUM,9.0,0,1
2020,Silverstone,GAS,7.0,92.447,MEDIUM,10.0,1,1
2020,Silverstone,GAS,8.0,112.813,HARD,1.0,0,1
2020,Silverstone,GAS,9.0,93.844,HARD,2.0,0,1
2020,Silverstone,GAS,10.0,93.188,HARD,3.0,0,1
2020,Silverstone,GAS,11.0,93.52,HARD,4.0,0,1
2020,Silverstone,GAS,12.0,93.408,HARD,5.0,0,1
2020,Silverstone,GAS,13.0,93.603,HARD,6.0,0,1
2020,Silverstone,GAS,14.0,93.054,HARD,7.0,0,1
2020,Silverstone,GAS,15.0,93.457,HARD,8.0,0,1
2020,Silverstone,GAS,16.0,93.246,HARD,9.0,0,1
2020,Silverstone,GAS,17.0,93.758,HARD,10.0,0,1
2020,Silverstone,GAS,18.0,93.612,HARD,11.0,0,1
2020,Silverstone,GAS,19.0,94.128,HARD,12.0,0,1
2020,Silverstone,GAS,20.0,93.375,HARD,13.0,0,1
2020,Silverstone,GAS,21.0,94.653,HARD,14.0,0,1
2020,Silverstone,GAS,22.0,93.627,HARD,15.0,0,1
2020,Silverstone,GAS,23.0,92.386,HARD,16.0,1,1
2020,Silverstone,GAS,24.0,114.397,HARD,1.0,0,1
2020,Silverstone,GAS,25.0,93.364,HARD,2.0,0,1
2020,Silverstone,GAS,26.0,92.152,HARD,3.0,0,1
2020,Silverstone,GAS,27.0,92.567,HARD,4.0,0,1
2020,Silverstone,GAS,28.0,92.236,HARD,5.0,0,1
2020,Silverstone,GAS,29.0,91.882,HARD,6.0,0,1
2020,Silverstone,GAS,30.0,92.498,HARD,7.0,0,1
2020,Silverstone,GAS,31.0,92.548,HARD,8.0,0,12
2020,Silverstone,GAS,32.0,92.239,HARD,9.0,0,1
2020,Silverstone,GAS,33.0,91.999,HARD,10.0,0,1
2020,Silverstone,GAS,34.0,92.064,HARD,11.0,0,1
2020,Silverstone,GAS,35.0,92.106,HARD,12.0,0,1
2020,Silverstone,GAS,36.0,91.951,HARD,13.0,0,1
2020,Silverstone,GAS,37.0,91.907,HARD,14.0,0,1
2020,Silverstone,GAS,38.0,91.547,HARD,15.0,0,1
2020,Silverstone,GAS,39.0,91.685,HARD,16.0,0,1
2020,Silverstone,GAS,40.0,91.324,HARD,17.0,0,1
2020,Silverstone,GAS,41.0,91.29,HARD,18.0,0,1
2020,Silverstone,GAS,42.0,91.271,HARD,19.0,0,1
2020,Silverstone,GAS,43.0,90.955,HARD,20.0,0,1
2020,Silverstone,GAS,44.0,91.075,HARD,21.0,0,1
2020,Silverstone,GAS,45.0,90.835,HARD,22.0,0,1
2020,Silverstone,GAS,46.0,90.935,HARD,23.0,0,1
2020,Silverstone,GAS,47.0,90.983,HARD,24.0,0,1
2020,Silverstone,GAS,48.0,90.747,HARD,25.0,0,1
2020,Silverstone,GAS,49.0,90.507,HARD,26.0,0,1
2020,Silverstone,GAS,50.0,90.68,HARD,27.0,0,1
2020,Silverstone,GAS,51.0,90.345,HARD,28.0,0,1
2020,Silverstone,GAS,52.0,90.092,HARD,29.0,0,1
2020,Silverstone,VET,1.0,105.844,HARD,2.0,0,12
2020,Silverstone,VET,2.0,95.237,HARD,3.0,0,1
2020,Silverstone,VET,3.0,95.024,HARD,4.0,0,1
2020,Silverstone,VET,4.0,95.343,HARD,5.0,0,1
2020,Silverstone,VET,5.0,94.811,HARD,6.0,0,1
2020,Silverstone,VET,6.0,94.296,HARD,7.0,0,1
2020,Silverstone,VET,7.0,94.683,HARD,8.0,0,1
2020,Silverstone,VET,8.0,93.913,HARD,9.0,0,1
2020,Silverstone,VET,9.0,93.687,HARD,10.0,0,1
2020,Silverstone,VET,10.0,93.588,HARD,11.0,0,1
2020,Silverstone,VET,11.0,93.524,HARD,12.0,0,1
2020,Silverstone,VET,12.0,93.034,HARD,13.0,0,1
2020,Silverstone,VET,13.0,93.15,HARD,14.0,0,1
2020,Silverstone,VET,14.0,93.103,HARD,15.0,0,1
2020,Silverstone,VET,15.0,93.538,HARD,16.0,0,1
2020,Silverstone,VET,16.0,93.321,HARD,17.0,0,1
2020,Silverstone,VET,17.0,92.591,HARD,18.0,0,1
2020,Silverstone,VET,18.0,92.595,HARD,19.0,0,1
2020,Silverstone,VET,19.0,92.565,HARD,20.0,0,1
2020,Silverstone,VET,20.0,92.195,HARD,21.0,0,1
2020,Silverstone,VET,21.0,92.312,HARD,22.0,0,1
2020,Silverstone,VET,22.0,91.51,HARD,23.0,1,1
2020,Silverstone,VET,23.0,112.078,HARD,1.0,0,1
2020,Silverstone,VET,24.0,92.197,HARD,2.0,0,1
2020,Silverstone,VET,25.0,91.817,HARD,3.0,0,1
2020,Silverstone,VET,26.0,91.77,HARD,4.0,0,1
2020,Silverstone,VET,27.0,91.89,HARD,5.0,0,1
2020,Silverstone,VET,28.0,92.305,HARD,6.0,0,1
2020,Silverstone,VET,29.0,92.465,HARD,7.0,0,1
2020,Silverstone,VET,30.0,92.36,HARD,8.0,0,1
2020,Silverstone,VET,31.0,93.172,HARD,9.0,0,12
2020,Silverstone,VET,32.0,92.528,HARD,10.0,0,1
2020,Silverstone,VET,33.0,91.585,HARD,11.0,1,1
2020,Silverstone,VET,34.0,110.675,MEDIUM,4.0,0,1
2020,Silverstone,VET,35.0,91.13,MEDIUM,5.0,0,1
2020,Silverstone,VET,36.0,91.494,MEDIUM,6.0,0,1
2020,Silverstone,VET,37.0,91.864,MEDIUM,7.0,0,1
2020,Silverstone,VET,38.0,91.726,MEDIUM,8.0,0,1
2020,Silverstone,VET,39.0,91.616,MEDIUM,9.0,0,1
2020,Silverstone,VET,40.0,91.473,MEDIUM,10.0,0,1
2020,Silverstone,VET,41.0,91.156,MEDIUM,11.0,0,1
2020,Silverstone,VET,42.0,91.326,MEDIUM,12.0,0,1
2020,Silverstone,VET,43.0,90.95,MEDIUM,13.0,0,1
2020,Silverstone,VET,44.0,91.002,MEDIUM,14.0,0,1
2020,Silverstone,VET,45.0,91.029,MEDIUM,15.0,0,1
2020,Silverstone,VET,46.0,90.866,MEDIUM,16.0,0,1
2020,Silverstone,VET,47.0,90.872,MEDIUM,17.0,0,1
2020,Silverstone,VET,48.0,90.914,MEDIUM,18.0,0,1
2020,Silverstone,VET,49.0,90.785,MEDIUM,19.0,0,1
2020,Silverstone,VET,50.0,90.82,MEDIUM,20.0,0,1
2020,Silverstone,VET,51.0,90.802,MEDIUM,21.0,0,1
2020,Silverstone,VET,52.0,90.832,MEDIUM,22.0,0,1
2020,Silverstone,SAI,1.0,100.996,HARD,1.0,0,12
2020,Silverstone,SAI,2.0,94.759,HARD,2.0,0,1
2020,Silverstone,SAI,3.0,94.115,HARD,3.0,0,1
2020,Silverstone,SAI,4.0,94.083,HARD,4.0,0,1
2020,Silverstone,SAI,5.0,94.135,HARD,5.0,0,1
2020,Silverstone,SAI,6.0,93.699,HARD,6.0,0,1
2020,Silverstone,SAI,7.0,94.015,HARD,7.0,0,1
2020,Silverstone,SAI,8.0,93.367,HARD,8.0,0,1
2020,Silverstone,SAI,9.0,93.154,HARD,9.0,0,1
2020,Silverstone,SAI,10.0,93.163,HARD,10.0,0,1
2020,Silverstone,SAI,11.0,93.097,HARD,11.0,0,1
2020,Silverstone,SAI,12.0,93.182,HARD,12.0,0,1
2020,Silverstone,SAI,13.0,93.204,HARD,13.0,0,1
2020,Silverstone,SAI,14.0,92.968,HARD,14.0,0,1
2020,Silverstone,SAI,15.0,92.979,HARD,15.0,0,1
2020,Silverstone,SAI,16.0,92.758,HARD,16.0,0,1
2020,Silverstone,SAI,17.0,92.854,HARD,17.0,0,1
2020,Silverstone,SAI,18.0,92.582,HARD,18.0,0,1
2020,Silverstone,SAI,19.0,92.826,HARD,19.0,0,1
2020,Silverstone,SAI,20.0,92.667,HARD,20.0,0,1
2020,Silverstone,SAI,21.0,92.965,HARD,21.0,0,1
2020,Silverstone,SAI,22.0,92.348,HARD,22.0,1,1
2020,Silverstone,SAI,23.0,119.345,MEDIUM,4.0,0,1
2020,Silverstone,SAI,24.0,92.299,MEDIUM,5.0,0,1
2020,Silverstone,SAI,25.0,92.515,MEDIUM,6.0,0,1
2020,Silverstone,SAI,26.0,92.52,MEDIUM,7.0,0,1
2020,Silverstone,SAI,27.0,92.087,MEDIUM,8.0,0,1
2020,Silverstone,SAI,28.0,92.554,MEDIUM,9.0,0,1
2020,Silverstone,SAI,29.0,92.541,MEDIUM,10.0,0,1
2020,Silverstone,SAI,30.0,92.329,MEDIUM,11.0,0,1
2020,Silverstone,SAI,31.0,93.227,MEDIUM,12.0,0,12
2020,Silverstone,SAI,32.0,92.4,MEDIUM,13.0,0,1
2020,Silverstone,SAI,33.0,92.204,MEDIUM,14.0,0,1
2020,Silverstone,SAI,34.0,91.686,MEDIUM,15.0,1,1
2020,Silverstone,SAI,35.0,110.968,HARD,1.0,0,1
2020,Silverstone,SAI,36.0,91.287,HARD,2.0,0,1
2020,Silverstone,SAI,37.0,91.86,HARD,3.0,0,1
2020,Silverstone,SAI,38.0,91.778,HARD,4.0,0,1
2020,Silverstone,SAI,39.0,91.739,HARD,5.0,0,1
2020,Silverstone,SAI,40.0,91.939,HARD,6.0,0,1
2020,Silverstone,SAI,41.0,91.474,HARD,7.0,0,1
2020,Silverstone,SAI,42.0,91.186,HARD,8.0,0,1
2020,Silverstone,SAI,43.0,90.999,HARD,9.0,0,1
2020,Silverstone,SAI,44.0,90.942,HARD,10.0,0,1
2020,Silverstone,SAI,45.0,90.847,HARD,11.0,0,1
2020,Silverstone,SAI,46.0,90.739,HARD,12.0,0,1
2020,Silverstone,SAI,47.0,90.791,HARD,13.0,0,1
2020,Silverstone,SAI,48.0,90.864,HARD,14.0,0,1
2020,Silverstone,SAI,49.0,90.556,HARD,15.0,0,1
2020,Silverstone,SAI,50.0,91.031,HARD,16.0,0,1
2020,Silverstone,SAI,51.0,90.695,HARD,17.0,0,1
2020,Silverstone,SAI,52.0,90.745,HARD,18.0,0,1
2020,Silverstone,RIC,1.0,97.686,MEDIUM,4.0,0,12
2020,Silverstone,RIC,2.0,93.776,MEDIUM,5.0,0,1
2020,Silverstone,RIC,3.0,93.179,MEDIUM,6.0,0,1
2020,Silverstone,RIC,4.0,93.44,MEDIUM,7.0,0,1
2020,Silverstone,RIC,5.0,93.418,MEDIUM,8.0,0,1
2020,Silverstone,RIC,6.0,93.29,MEDIUM,9.0,0,1
2020,Silverstone,RIC,7.0,93.365,MEDIUM,10.0,0,1
2020,Silverstone,RIC,8.0,93.413,MEDIUM,11.0,0,1
2020,Silverstone,RIC,9.0,93.003,MEDIUM,12.0,0,1
2020,Silverstone,RIC,10.0,92.744,MEDIUM,13.0,0,1
2020,Silverstone,RIC,11.0,92.746,MEDIUM,14.0,0,1
2020,Silverstone,RIC,12.0,92.955,MEDIUM,15.0,0,1
2020,Silverstone,RIC,13.0,92.743,MEDIUM,16.0,0,1
2020,Silverstone,RIC,14.0,91.966,MEDIUM,17.0,1,1
2020,Silverstone,RIC,15.0,112.681,MEDIUM,4.0,0,1
2020,Silverstone,RIC,16.0,93.037,MEDIUM,5.0,0,1
2020,Silverstone,RIC,17.0,92.725,MEDIUM,6.0,0,1
2020,Silverstone,RIC,18.0,92.268,MEDIUM,7.0,0,1
2020,Silverstone,RIC,19.0,92.454,MEDIUM,8.0,0,1
2020,Silverstone,RIC,20.0,92.268,MEDIUM,9.0,0,1
2020,Silverstone,RIC,21.0,92.191,MEDIUM,10.0,0,1
2020,Silverstone,RIC,22.0,91.972,MEDIUM,11.0,0,1
2020,Silverstone,RIC,23.0,91.823,MEDIUM,12.0,0,1
2020,Silverstone,RIC,24.0,92.259,MEDIUM,13.0,0,1
2020,Silverstone,RIC,25.0,92.207,MEDIUM,14.0,0,1
2020,Silverstone,RIC,26.0,92.214,MEDIUM,15.0,1,1
2020,Silverstone,RIC,27.0,112.02,HARD,1.0,0,1
2020,Silverstone,RIC,28.0,92.532,HARD,2.0,0,1
2020,Silverstone,RIC,29.0,92.623,HARD,3.0,0,1
2020,Silverstone,RIC,30.0,92.721,HARD,4.0,0,1
2020,Silverstone,RIC,31.0,99.84,HARD,5.0,0,12
2020,Silverstone,RIC,32.0,92.263,HARD,6.0,0,1
2020,Silverstone,RIC,33.0,92.928,HARD,7.0,0,1
2020,Silverstone,RIC,34.0,92.988,HARD,8.0,0,1
2020,Silverstone,RIC,35.0,92.93,HARD,9.0,1,1
2020,Silverstone,RIC,36.0,111.764,MEDIUM,3.0,0,1
2020,Silverstone,RIC,37.0,92.028,MEDIUM,4.0,0,1
2020,Silverstone,RIC,38.0,92.306,MEDIUM,5.0,0,1
2020,Silverstone,RIC,39.0,91.168,MEDIUM,6.0,0,1
2020,Silverstone,RIC,40.0,91.29,MEDIUM,7.0,0,1
2020,Silverstone,RIC,41.0,91.91,MEDIUM,8.0,0,1
2020,Silverstone,RIC,42.0,91.817,MEDIUM,9.0,0,1
2020,Silverstone,RIC,43.0,92.314,MEDIUM,10.0,0,1
2020,Silverstone,RIC,44.0,91.725,MEDIUM,11.0,0,1
2020,Silverstone,RIC,45.0,91.716,MEDIUM,12.0,0,1
2020,Silverstone,RIC,46.0,91.63,MEDIUM,13.0,0,1
2020,Silverstone,RIC,47.0,91.658,MEDIUM,14.0,0,1
2020,Silverstone,RIC,48.0,91.517,MEDIUM,15.0,0,1
2020,Silverstone,RIC,49.0,93.432,MEDIUM,16.0,0,1
2020,Silverstone,RIC,50.0,92.441,MEDIUM,17.0,0,1
2020,Silverstone,RIC,51.0,93.26,MEDIUM,18.0,0,1
2020,Silverstone,RAI,1.0,105.241,HARD,1.0,0,12
2020,Silverstone,RAI,2.0,95.215,HARD,2.0,0,1
2020,Silverstone,RAI,3.0,95.089,HARD,3.0,0,1
2020,Silverstone,RAI,4.0,96.911,HARD,4.0,0,1
2020,Silverstone,RAI,5.0,94.655,HARD,5.0,0,1
2020,Silverstone,RAI,6.0,94.12,HARD,6.0,0,1
2020,Silverstone,RAI,7.0,94.692,HARD,7.0,0,1
2020,Silverstone,RAI,8.0,94.112,HARD,8.0,0,1
2020,Silverstone,RAI,9.0,94.153,HARD,9.0,0,1
2020,Silverstone,RAI,10.0,94.758,HARD,10.0,0,1
2020,Silverstone,RAI,11.0,94.428,HARD,11.0,0,1
2020,Silverstone,RAI,12.0,94.118,HARD,12.0,0,1
2020,Silverstone,RAI,13.0,95.941,HARD,13.0,0,1
2020,Silverstone,RAI,14.0,94.187,HARD,14.0,0,1
2020,Silverstone,RAI,15.0,93.886,HARD,15.0,0,1
2020,Silverstone,RAI,16.0,93.576,HARD,16.0,0,1
2020,Silverstone,RAI,17.0,93.688,HARD,17.0,0,1
2020,Silverstone,RAI,18.0,93.519,HARD,18.0,0,1
2020,Silverstone,RAI,19.0,93.65,HARD,19.0,0,1
2020,Silverstone,RAI,20.0,93.7,HARD,20.0,0,1
2020,Silverstone,RAI,21.0,93.656,HARD,21.0,0,1
2020,Silverstone,RAI,22.0,94.141,HARD,22.0,0,1
2020,Silverstone,RAI,23.0,93.389,HARD,23.0,0,1
2020,Silverstone,RAI,24.0,94.345,HARD,24.0,0,1
2020,Silverstone,RAI,25.0,93.785,HARD,25.0,0,1
2020,Silverstone,RAI,26.0,92.973,HARD,26.0,1,1
2020,Silverstone,RAI,27.0,113.308,MEDIUM,1.0,0,1
2020,Silverstone,RAI,28.0,93.142,MEDIUM,2.0,0,1
2020,Silverstone,RAI,29.0,92.642,MEDIUM,3.0,0,1
2020,Silverstone,RAI,30.0,91.756,MEDIUM,4.0,0,12
2020,Silverstone,RAI,31.0,92.216,MEDIUM,5.0,0,1
2020,Silverstone,RAI,32.0,92.369,MEDIUM,6.0,0,1
2020,Silverstone,RAI,33.0,92.588,MEDIUM,7.0,0,1
2020,Silverstone,RAI,34.0,92.424,MEDIUM,8.0,0,1
2020,Silverstone,RAI,35.0,92.274,MEDIUM,9.0,0,1
2020,Silverstone,RAI,36.0,92.724,MEDIUM,10.0,0,1
2020,Silverstone,RAI,37.0,92.514,MEDIUM,11.0,0,1
2020,Silverstone,RAI,38.0,92.655,MEDIUM,12.0,0,1
2020,Silverstone,RAI,39.0,93.183,MEDIUM,13.0,0,1
2020,Silverstone,RAI,40.0,93.598,MEDIUM,14.0,0,1
2020,Silverstone,RAI,41.0,93.222,MEDIUM,15.0,0,1
2020,Silverstone,RAI,42.0,93.456,MEDIUM,16.0,0,1
2020,Silverstone,RAI,43.0,93.128,MEDIUM,17.0,0,1
2020,Silverstone,RAI,44.0,92.827,MEDIUM,18.0,0,1
2020,Silverstone,RAI,45.0,93.76,MEDIUM,19.0,0,1
2020,Silverstone,RAI,46.0,92.709,MEDIUM,20.0,0,1
2020,Silverstone,RAI,47.0,95.129,MEDIUM,21.0,0,1
2020,Silverstone,RAI,48.0,92.499,MEDIUM,22.0,0,1
2020,Silverstone,RAI,49.0,92.424,MEDIUM,23.0,0,1
2020,Silverstone,RAI,50.0,93.082,MEDIUM,24.0,0,1
2020,Silverstone,RAI,51.0,93.48,MEDIUM,25.0,0,1
2020,Silverstone,GRO,1.0,103.776,MEDIUM,4.0,0,12
2020,Silverstone,GRO,2.0,95.593,MEDIUM,5.0,0,1
2020,Silverstone,GRO,3.0,95.375,MEDIUM,6.0,0,1
2020,Silverstone,GRO,4.0,95.218,MEDIUM,7.0,0,1
2020,Silverstone,GRO,5.0,94.982,MEDIUM,8.0,0,1
2020,Silverstone,GRO,6.0,94.547,MEDIUM,9.0,0,1
2020,Silverstone,GRO,7.0,94.402,MEDIUM,10.0,0,1
2020,Silverstone,GRO,8.0,93.97,MEDIUM,11.0,0,1
2020,Silverstone,GRO,9.0,93.996,MEDIUM,12.0,0,1
2020,Silverstone,GRO,10.0,93.802,MEDIUM,13.0,0,1
2020,Silverstone,GRO,11.0,93.576,MEDIUM,14.0,0,1
2020,Silverstone,GRO,12.0,92.947,MEDIUM,15.0,0,1
2020,Silverstone,GRO,13.0,93.42,MEDIUM,16.0,0,1
2020,Silverstone,GRO,14.0,93.107,MEDIUM,17.0,0,1
2020,Silverstone,GRO,15.0,93.416,MEDIUM,18.0,0,1
2020,Silverstone,GRO,16.0,93.438,MEDIUM,19.0,0,1
2020,Silverstone,GRO,17.0,94.198,MEDIUM,20.0,1,1
2020,Silverstone,GRO,18.0,114.044,HARD,2.0,0,1
2020,Silverstone,GRO,19.0,93.584,HARD,3.0,0,1
2020,Silverstone,GRO,20.0,94.435,HARD,4.0,0,1
2020,Silverstone,GRO,21.0,92.879,HARD,5.0,0,1
2020,Silverstone,GRO,22.0,93.439,HARD,6.0,0,1
2020,Silverstone,GRO,23.0,93.058,HARD,7.0,0,1
2020,Silverstone,GRO,24.0,93.338,HARD,8.0,0,1
2020,Silverstone,GRO,25.0,93.506,HARD,9.0,0,1
2020,Silverstone,GRO,26.0,93.548,HARD,10.0,0,1
2020,Silverstone,GRO,27.0,93.258,HARD,11.0,0,1
2020,Silverstone,GRO,28.0,92.988,HARD,12.0,0,1
2020,Silverstone,GRO,29.0,94.258,HARD,13.0,0,1
2020,Silverstone,GRO,30.0,93.22,HARD,14.0,0,12
2020,Silverstone,GRO,31.0,94.165,HARD,15.0,0,21
2020,Silverstone,GRO,32.0,93.399,HARD,16.0,0,1
2020,Silverstone,GRO,33.0,93.387,HARD,17.0,0,1
2020,Silverstone,GRO,34.0,92.475,HARD,18.0,0,1
2020,Silverstone,GRO,35.0,92.938,HARD,19.0,0,1
2020,Silverstone,GRO,36.0,92.449,HARD,20.0,0,1
2020,Silverstone,GRO,37.0,92.593,HARD,21.0,0,1
