year,circuit,driver,lap_number,lap_time_seconds,compound,tyre_life,is_pit_lap,track_status,lap_time_delta,tyre_age_normalised,relative_position,laps_remaining,compound_encoded,pit_in_next_3_laps
2021,Silverstone,LEC,49,91.149,HARD,20.0,0,1.0,-0.8990000000000009,0.5263157894736842,0.05,3,2,0
2021,Silverstone,LEC,50,92.956,HARD,21.0,0,1.0,0.9080000000000013,0.5526315789473685,0.05,2,2,0
2021,Silverstone,LEC,51,92.454,HARD,22.0,0,1.0,0.4059999999999917,0.5789473684210527,0.1,1,2,0
2021,Silverstone,LEC,52,92.857,HARD,23.0,0,1.0,0.8089999999999975,0.6052631578947368,0.1,0,2,0
2021,Silverstone,MAZ,1,148.985,MEDIUM,4.0,0,124.0,53.60900000000001,0.14285714285714285,0.9,51,1,0
2021,Silverstone,MAZ,4,104.503,MEDIUM,5.0,0,12.0,9.126999999999995,0.17857142857142858,0.1,48,1,0
2021,Silverstone,MAZ,5,98.789,MEDIUM,6.0,0,1.0,3.4129999999999967,0.21428571428571427,0.4,47,1,0
2021,Silverstone,MAZ,6,97.188,MEDIUM,7.0,0,1.0,1.8119999999999976,0.25,0.4,46,1,0
2021,Silverstone,MAZ,7,97.928,MEDIUM,8.0,0,1.0,2.5519999999999925,0.2857142857142857,0.4,45,1,0
2021,Silverstone,MAZ,8,97.033,MEDIUM,9.0,0,1.0,1.6569999999999965,0.32142857142857145,0.4,44,1,0
2021,Silverstone,MAZ,9,96.697,MEDIUM,10.0,0,1.0,1.320999999999998,0.35714285714285715,0.4,43,1,0
2021,Silverstone,MAZ,10,96.408,MEDIUM,11.0,0,1.0,1.0319999999999965,0.39285714285714285,0.45,42,1,0
2021,Silverstone,MAZ,11,96.265,MEDIUM,12.0,0,1.0,0.8889999999999958,0.42857142857142855,0.6,41,1,0
2021,Silverstone,MAZ,12,96.732,MEDIUM,13.0,0,1.0,1.3559999999999945,0.4642857142857143,0.75,40,1,0
2021,Silverstone,MAZ,13,96.397,MEDIUM,14.0,0,1.0,1.0210000000000008,0.5,0.8,39,1,0
2021,Silverstone,MAZ,14,96.363,MEDIUM,15.0,0,1.0,0.9869999999999948,0.5357142857142857,0.85,38,1,0
2021,Silverstone,MAZ,15,96.104,MEDIUM,16.0,0,1.0,0.7279999999999944,0.5714285714285714,0.85,37,1,0
2021,Silverstone,MAZ,16,96.152,MEDIUM,17.0,0,1.0,0.7759999999999962,0.6071428571428571,0.9,36,1,0
2021,Silverstone,MAZ,17,95.735,MEDIUM,18.0,0,1.0,0.35899999999999466,0.6428571428571429,0.9,35,1,0
2021,Silverstone,MAZ,18,95.376,MEDIUM,19.0,0,1.0,0.0,0.6785714285714286,0.9,34,1,0
2021,Silverstone,MAZ,19,96.011,MEDIUM,20.0,0,1.0,0.6349999999999909,0.7142857142857143,0.8,33,1,0
2021,Silverstone,MAZ,20,95.879,MEDIUM,21.0,0,1.0,0.5030000000000001,0.75,0.7,32,1,0
2021,Silverstone,MAZ,21,95.692,MEDIUM,22.0,0,1.0,0.3159999999999883,0.7857142857142857,0.8,31,1,0
2021,Silverstone,MAZ,22,95.822,MEDIUM,23.0,0,1.0,0.44599999999999795,0.8214285714285714,0.8,30,1,1
2021,Silverstone,MAZ,23,95.634,MEDIUM,24.0,0,1.0,0.25799999999999557,0.8571428571428571,0.85,29,1,1
2021,Silverstone,MAZ,24,94.736,MEDIUM,25.0,0,1.0,-0.6400000000000006,0.8928571428571429,0.85,28,1,1
2021,Silverstone,MAZ,25,93.671,MEDIUM,26.0,1,1.0,-1.7049999999999983,0.9285714285714286,0.85,27,1,0
2021,Silverstone,MAZ,26,115.157,HARD,1.0,0,1.0,19.78099999999999,0.02631578947368421,0.9,26,2,0
2021,Silverstone,MAZ,27,94.423,HARD,2.0,0,1.0,-0.953000000000003,0.05263157894736842,0.9,25,2,0
2021,Silverstone,MAZ,28,94.404,HARD,3.0,0,1.0,-0.9720000000000084,0.07894736842105263,0.9,24,2,0
2021,Silverstone,MAZ,29,94.715,HARD,4.0,0,1.0,-0.6610000000000014,0.10526315789473684,0.9,23,2,0
2021,Silverstone,MAZ,30,96.036,HARD,5.0,0,1.0,0.6599999999999966,0.13157894736842105,0.9,22,2,0
2021,Silverstone,MAZ,31,97.864,HARD,6.0,0,1.0,2.4879999999999995,0.15789473684210525,0.9,21,2,0
2021,Silverstone,MAZ,32,94.543,HARD,7.0,0,1.0,-0.8329999999999984,0.18421052631578946,0.9,20,2,0
2021,Silverstone,MAZ,33,94.32,HARD,8.0,0,1.0,-1.0560000000000116,0.21052631578947367,0.9,19,2,0
2021,Silverstone,MAZ,34,94.077,HARD,9.0,0,1.0,-1.2990000000000066,0.23684210526315788,0.9,18,2,0
2021,Silverstone,MAZ,35,94.149,HARD,10.0,0,1.0,-1.2270000000000039,0.2631578947368421,0.9,17,2,0
2021,Silverstone,MAZ,36,94.09,HARD,11.0,0,1.0,-1.2860000000000014,0.2894736842105263,0.9,16,2,0
2021,Silverstone,MAZ,37,94.066,HARD,12.0,0,1.0,-1.3100000000000023,0.3157894736842105,0.9,15,2,0
2021,Silverstone,MAZ,38,96.24,HARD,13.0,0,1.0,0.8639999999999901,0.34210526315789475,0.9,14,2,0
2021,Silverstone,MAZ,39,94.15,HARD,14.0,0,1.0,-1.225999999999999,0.3684210526315789,0.9,13,2,0
2021,Silverstone,MAZ,40,93.947,HARD,15.0,0,1.0,-1.429000000000002,0.39473684210526316,0.9,12,2,0
2021,Silverstone,MAZ,41,93.558,HARD,16.0,0,1.0,-1.8179999999999978,0.42105263157894735,0.85,11,2,0
2021,Silverstone,MAZ,42,93.734,HARD,17.0,0,1.0,-1.6420000000000101,0.4473684210526316,0.85,10,2,0
2021,Silverstone,MAZ,43,93.422,HARD,18.0,0,1.0,-1.9540000000000077,0.47368421052631576,0.85,9,2,0
2021,Silverstone,MAZ,44,93.402,HARD,19.0,0,1.0,-1.9740000000000038,0.5,0.85,8,2,0
2021,Silverstone,MAZ,45,93.404,HARD,20.0,0,1.0,-1.9720000000000084,0.5263157894736842,0.85,7,2,0
2021,Silverstone,MAZ,46,93.341,HARD,21.0,0,12.0,-2.035000000000011,0.5526315789473685,0.85,6,2,0
2021,Silverstone,MAZ,47,93.525,HARD,22.0,0,1.0,-1.850999999999999,0.5789473684210527,0.85,5,2,0
2021,Silverstone,MAZ,48,93.252,HARD,23.0,0,1.0,-2.1240000000000094,0.6052631578947368,0.85,4,2,0
2021,Silverstone,MAZ,49,93.097,HARD,24.0,0,1.0,-2.2790000000000106,0.631578947368421,0.85,3,2,0
2021,Silverstone,MAZ,50,92.927,HARD,25.0,0,1.0,-2.448999999999998,0.6578947368421053,0.85,2,2,0
2021,Silverstone,MAZ,51,92.909,HARD,26.0,0,1.0,-2.4669999999999987,0.6842105263157895,0.85,1,2,0
2021,Silverstone,MSC,1,145.57,MEDIUM,4.0,0,124.0,50.117999999999995,0.14285714285714285,0.8,51,1,0
2021,Silverstone,MSC,4,119.887,MEDIUM,3.0,0,12.0,24.435000000000002,0.10714285714285714,0.3,48,1,0
2021,Silverstone,MSC,5,99.029,MEDIUM,4.0,0,1.0,3.576999999999998,0.14285714285714285,0.7,47,1,0
2021,Silverstone,MSC,6,97.141,MEDIUM,5.0,0,1.0,1.6890000000000072,0.17857142857142858,0.75,46,1,0
2021,Silverstone,MSC,7,96.993,MEDIUM,6.0,0,1.0,1.5409999999999968,0.21428571428571427,0.85,45,1,0
2021,Silverstone,MSC,8,97.531,MEDIUM,7.0,0,1.0,2.0790000000000077,0.25,0.85,44,1,0
2021,Silverstone,MSC,9,96.428,MEDIUM,8.0,0,1.0,0.9759999999999991,0.2857142857142857,0.95,43,1,0
2021,Silverstone,MSC,10,96.098,MEDIUM,9.0,0,1.0,0.6460000000000008,0.32142857142857145,0.95,42,1,0
2021,Silverstone,MSC,11,96.141,MEDIUM,10.0,0,1.0,0.6890000000000072,0.35714285714285715,0.95,41,1,0
2021,Silverstone,MSC,12,96.616,MEDIUM,11.0,0,1.0,1.1640000000000015,0.39285714285714285,0.95,40,1,0
2021,Silverstone,MSC,13,96.449,MEDIUM,12.0,0,1.0,0.9969999999999999,0.42857142857142855,0.95,39,1,0
2021,Silverstone,MSC,14,96.074,MEDIUM,13.0,0,1.0,0.6219999999999999,0.4642857142857143,0.95,38,1,0
2021,Silverstone,MSC,15,95.82,MEDIUM,14.0,0,1.0,0.367999999999995,0.5,0.95,37,1,0
2021,Silverstone,MSC,16,95.631,MEDIUM,15.0,0,1.0,0.17900000000000205,0.5357142857142857,0.95,36,1,0
2021,Silverstone,MSC,17,95.857,MEDIUM,16.0,0,1.0,0.40500000000000114,0.5714285714285714,0.95,35,1,0
2021,Silverstone,MSC,18,95.94,MEDIUM,17.0,0,1.0,0.48799999999999955,0.6071428571428571,0.95,34,1,0
2021,Silverstone,MSC,19,97.027,MEDIUM,18.0,0,1.0,1.5750000000000028,0.6428571428571429,0.9,33,1,0
2021,Silverstone,MSC,20,95.63,MEDIUM,19.0,0,1.0,0.17799999999999727,0.6785714285714286,0.95,32,1,0
2021,Silverstone,MSC,21,95.951,MEDIUM,20.0,0,1.0,0.4989999999999952,0.7142857142857143,0.95,31,1,1
2021,Silverstone,MSC,22,95.452,MEDIUM,21.0,0,1.0,0.0,0.75,0.95,30,1,1
2021,Silverstone,MSC,23,95.387,MEDIUM,22.0,0,1.0,-0.06499999999999773,0.7857142857142857,0.95,29,1,1
2021,Silverstone,MSC,24,93.93,MEDIUM,23.0,1,1.0,-1.5219999999999914,0.8214285714285714,0.95,28,1,0
2021,Silverstone,MSC,25,117.006,HARD,1.0,0,1.0,21.554000000000002,0.02631578947368421,0.95,27,2,0
2021,Silverstone,MSC,26,94.381,HARD,2.0,0,1.0,-1.070999999999998,0.05263157894736842,0.95,26,2,0
2021,Silverstone,MSC,27,95.266,HARD,3.0,0,1.0,-0.18599999999999284,0.07894736842105263,0.95,25,2,0
2021,Silverstone,MSC,28,95.721,HARD,4.0,0,1.0,0.26900000000000546,0.10526315789473684,0.95,24,2,0
2021,Silverstone,MSC,29,96.468,HARD,5.0,0,1.0,1.0160000000000053,0.13157894736842105,0.95,23,2,0
2021,Silverstone,MSC,30,97.139,HARD,6.0,0,1.0,1.6869999999999976,0.15789473684210525,0.95,22,2,0
2021,Silverstone,MSC,31,95.172,HARD,7.0,0,1.0,-0.28000000000000114,0.18421052631578946,0.95,21,2,0
2021,Silverstone,MSC,32,94.412,HARD,8.0,0,1.0,-1.039999999999992,0.21052631578947367,0.95,20,2,0
2021,Silverstone,MSC,33,94.158,HARD,9.0,0,1.0,-1.293999999999997,0.23684210526315788,0.95,19,2,0
2021,Silverstone,MSC,34,94.08,HARD,10.0,0,1.0,-1.3719999999999999,0.2631578947368421,0.95,18,2,0
2021,Silverstone,MSC,35,93.972,HARD,11.0,0,1.0,-1.480000000000004,0.2894736842105263,0.95,17,2,0
2021,Silverstone,MSC,36,93.959,HARD,12.0,0,1.0,-1.492999999999995,0.3157894736842105,0.95,16,2,0
2021,Silverstone,MSC,37,94.097,HARD,13.0,0,1.0,-1.355000000000004,0.34210526315789475,0.95,15,2,0
2021,Silverstone,MSC,38,96.633,HARD,14.0,0,1.0,1.1809999999999974,0.3684210526315789,0.95,14,2,0
2021,Silverstone,MSC,39,94.579,HARD,15.0,0,1.0,-0.8730000000000047,0.39473684210526316,0.95,13,2,0
2021,Silverstone,MSC,40,93.895,HARD,16.0,0,1.0,-1.5570000000000022,0.42105263157894735,0.95,12,2,0
2021,Silverstone,MSC,41,93.536,HARD,17.0,0,1.0,-1.9159999999999968,0.4473684210526316,0.9,11,2,0
2021,Silverstone,MSC,42,93.481,HARD,18.0,0,1.0,-1.9710000000000036,0.47368421052631576,0.9,10,2,0
2021,Silverstone,MSC,43,92.997,HARD,19.0,0,1.0,-2.4549999999999983,0.5,0.9,9,2,0
2021,Silverstone,MSC,44,93.292,HARD,20.0,0,1.0,-2.1599999999999966,0.5263157894736842,0.9,8,2,0
2021,Silverstone,MSC,45,93.654,HARD,21.0,0,1.0,-1.7980000000000018,0.5526315789473685,0.9,7,2,0
2021,Silverstone,MSC,46,93.767,HARD,22.0,0,12.0,-1.6850000000000023,0.5789473684210527,0.9,6,2,0
2021,Silverstone,MSC,47,93.371,HARD,23.0,0,1.0,-2.081000000000003,0.6052631578947368,0.9,5,2,0
2021,Silverstone,MSC,48,93.091,HARD,24.0,0,1.0,-2.361000000000004,0.631578947368421,0.9,4,2,0
2021,Silverstone,MSC,49,93.179,HARD,25.0,0,1.0,-2.272999999999996,0.6578947368421053,0.9,3,2,0
2021,Silverstone,MSC,50,92.862,HARD,26.0,0,1.0,-2.5900000000000034,0.6842105263157895,0.9,2,2,0
2021,Silverstone,MSC,51,92.987,HARD,27.0,0,1.0,-2.4650000000000034,0.7105263157894737,0.9,1,2,0
2021,Silverstone,NOR,1,128.698,MEDIUM,1.0,0,124.0,36.405,0.03571428571428571,0.2,51,1,0
2021,Silverstone,NOR,5,93.318,MEDIUM,5.0,0,1.0,1.0249999999999915,0.17857142857142858,0.2,47,1,0
2021,Silverstone,NOR,6,93.428,MEDIUM,6.0,0,1.0,1.134999999999991,0.21428571428571427,0.2,46,1,0
2021,Silverstone,NOR,7,93.556,MEDIUM,7.0,0,1.0,1.262999999999991,0.25,0.2,45,1,0
2021,Silverstone,NOR,8,93.402,MEDIUM,8.0,0,1.0,1.1089999999999947,0.2857142857142857,0.2,44,1,0
2021,Silverstone,NOR,9,93.373,MEDIUM,9.0,0,1.0,1.0799999999999983,0.32142857142857145,0.2,43,1,0
2021,Silverstone,NOR,10,93.011,MEDIUM,10.0,0,1.0,0.7179999999999893,0.35714285714285715,0.2,42,1,0
2021,Silverstone,NOR,11,93.286,MEDIUM,11.0,0,1.0,0.992999999999995,0.39285714285714285,0.2,41,1,0
2021,Silverstone,NOR,12,93.295,MEDIUM,12.0,0,1.0,1.0019999999999953,0.42857142857142855,0.2,40,1,0
2021,Silverstone,NOR,13,93.193,MEDIUM,13.0,0,1.0,0.8999999999999915,0.4642857142857143,0.2,39,1,0
2021,Silverstone,NOR,14,93.165,MEDIUM,14.0,0,1.0,0.8719999999999999,0.5,0.2,38,1,0
2021,Silverstone,NOR,15,92.827,MEDIUM,15.0,0,1.0,0.5339999999999918,0.5357142857142857,0.2,37,1,0
2021,Silverstone,NOR,16,92.778,MEDIUM,16.0,0,1.0,0.48499999999999943,0.5714285714285714,0.2,36,1,0
2021,Silverstone,NOR,17,92.586,MEDIUM,17.0,0,1.0,0.29299999999999216,0.6071428571428571,0.2,35,1,0
2021,Silverstone,NOR,18,92.52,MEDIUM,18.0,0,1.0,0.22699999999998965,0.6428571428571429,0.2,34,1,1
2021,Silverstone,NOR,19,92.586,MEDIUM,19.0,0,1.0,0.29299999999999216,0.6785714285714286,0.2,33,1,1
2021,Silverstone,NOR,20,92.293,MEDIUM,20.0,0,1.0,0.0,0.7142857142857143,0.2,32,1,1
2021,Silverstone,NOR,21,91.418,MEDIUM,21.0,1,1.0,-0.875,0.75,0.2,31,1,0
2021,Silverstone,NOR,22,115.033,HARD,1.0,0,1.0,22.739999999999995,0.02631578947368421,0.2,30,2,0
2021,Silverstone,NOR,23,93.509,HARD,2.0,0,1.0,1.215999999999994,0.05263157894736842,0.2,29,2,0
2021,Silverstone,NOR,24,92.83,HARD,3.0,0,1.0,0.5369999999999919,0.07894736842105263,0.2,28,2,0
2021,Silverstone,NOR,25,92.274,HARD,4.0,0,1.0,-0.019000000000005457,0.10526315789473684,0.2,27,2,0
2021,Silverstone,NOR,26,92.04,HARD,5.0,0,1.0,-0.2530000000000001,0.13157894736842105,0.2,26,2,0
2021,Silverstone,NOR,27,92.047,HARD,6.0,0,1.0,-0.24600000000000932,0.15789473684210525,0.2,25,2,0
2021,Silverstone,NOR,28,92.096,HARD,7.0,0,1.0,-0.19700000000000273,0.18421052631578946,0.15,24,2,0
2021,Silverstone,NOR,29,92.217,HARD,8.0,0,1.0,-0.07600000000000762,0.21052631578947367,0.15,23,2,0
2021,Silverstone,NOR,30,92.073,HARD,9.0,0,1.0,-0.22000000000001307,0.23684210526315788,0.2,22,2,0
2021,Silverstone,NOR,31,93.668,HARD,10.0,0,1.0,1.375,0.2631578947368421,0.2,21,2,0
2021,Silverstone,NOR,32,93.174,HARD,11.0,0,1.0,0.8810000000000002,0.2894736842105263,0.2,20,2,0
2021,Silverstone,NOR,33,92.41,HARD,12.0,0,1.0,0.11699999999999022,0.3157894736842105,0.2,19,2,0
2021,Silverstone,NOR,34,92.139,HARD,13.0,0,1.0,-0.15400000000001057,0.34210526315789475,0.2,18,2,0
2021,Silverstone,NOR,35,91.94,HARD,14.0,0,1.0,-0.35300000000000864,0.3684210526315789,0.2,17,2,0
2021,Silverstone,NOR,36,91.945,HARD,15.0,0,1.0,-0.3480000000000132,0.39473684210526316,0.2,16,2,0
2021,Silverstone,NOR,37,91.848,HARD,16.0,0,1.0,-0.4450000000000074,0.42105263157894735,0.2,15,2,0
2021,Silverstone,NOR,38,91.823,HARD,17.0,0,1.0,-0.4700000000000131,0.4473684210526316,0.2,14,2,0
2021,Silverstone,NOR,39,92.061,HARD,18.0,0,1.0,-0.23199999999999932,0.47368421052631576,0.2,13,2,0
2021,Silverstone,NOR,40,91.624,HARD,19.0,0,1.0,-0.6690000000000111,0.5,0.2,12,2,0
2021,Silverstone,NOR,41,91.8,HARD,20.0,0,1.0,-0.4930000000000092,0.5263157894736842,0.2,11,2,0
2021,Silverstone,NOR,42,91.572,HARD,21.0,0,1.0,-0.7210000000000036,0.5526315789473685,0.2,10,2,0
2021,Silverstone,NOR,43,91.762,HARD,22.0,0,1.0,-0.5310000000000059,0.5789473684210527,0.2,9,2,0
2021,Silverstone,NOR,44,91.42,HARD,23.0,0,1.0,-0.8730000000000047,0.6052631578947368,0.2,8,2,0
2021,Silverstone,NOR,45,91.666,HARD,24.0,0,1.0,-0.6270000000000095,0.631578947368421,0.2,7,2,0
2021,Silverstone,NOR,46,91.836,HARD,25.0,0,1.0,-0.45700000000000784,0.6578947368421053,0.2,6,2,0
2021,Silverstone,NOR,47,91.9,HARD,26.0,0,12.0,-0.3930000000000007,0.6842105263157895,0.2,5,2,0
2021,Silverstone,NOR,48,91.75,HARD,27.0,0,1.0,-0.5430000000000064,0.7105263157894737,0.2,4,2,0
2021,Silverstone,NOR,49,92.868,HARD,28.0,0,1.0,0.5749999999999886,0.7368421052631579,0.2,3,2,0
2021,Silverstone,NOR,50,92.679,HARD,29.0,0,1.0,0.3859999999999957,0.7631578947368421,0.2,2,2,0
2021,Silverstone,NOR,51,92.208,HARD,30.0,0,1.0,-0.08500000000000796,0.7894736842105263,0.2,1,2,0
2021,Silverstone,NOR,52,92.244,HARD,31.0,0,1.0,-0.049000000000006594,0.8157894736842105,0.2,0,2,0
2021,Silverstone,OCO,1,136.727,MEDIUM,1.0,0,124.0,43.587,0.03571428571428571,0.5,51,1,0
2021,Silverstone,OCO,4,136.604,MEDIUM,2.0,0,12.0,43.46400000000001,0.07142857142857142,0.5,48,1,0
2021,Silverstone,OCO,5,95.13,MEDIUM,3.0,0,1.0,1.9899999999999949,0.10714285714285714,0.8,47,1,0
2021,Silverstone,OCO,6,94.832,MEDIUM,4.0,0,1.0,1.691999999999993,0.14285714285714285,0.8,46,1,0
2021,Silverstone,OCO,7,94.982,MEDIUM,5.0,0,1.0,1.8419999999999987,0.17857142857142858,0.8,45,1,0
2021,Silverstone,OCO,8,95.072,MEDIUM,6.0,0,1.0,1.9320000000000022,0.21428571428571427,0.8,44,1,0
2021,Silverstone,OCO,9,94.762,MEDIUM,7.0,0,1.0,1.6219999999999999,0.25,0.8,43,1,0
2021,Silverstone,OCO,10,94.548,MEDIUM,8.0,0,1.0,1.4080000000000013,0.2857142857142857,0.8,42,1,0
2021,Silverstone,OCO,11,94.639,MEDIUM,9.0,0,1.0,1.4989999999999952,0.32142857142857145,0.8,41,1,0
2021,Silverstone,OCO,12,94.593,MEDIUM,10.0,0,1.0,1.453000000000003,0.35714285714285715,0.8,40,1,0
2021,Silverstone,OCO,13,94.781,MEDIUM,11.0,0,1.0,1.6410000000000053,0.39285714285714285,0.75,39,1,0
2021,Silverstone,OCO,14,94.389,MEDIUM,12.0,0,1.0,1.2489999999999952,0.42857142857142855,0.75,38,1,0
2021,Silverstone,OCO,15,94.09,MEDIUM,13.0,0,1.0,0.9500000000000028,0.4642857142857143,0.75,37,1,0
2021,Silverstone,OCO,16,94.152,MEDIUM,14.0,0,1.0,1.0120000000000005,0.5,0.75,36,1,1
2021,Silverstone,OCO,17,93.975,MEDIUM,15.0,0,1.0,0.8349999999999937,0.5357142857142857,0.8,35,1,1
2021,Silverstone,OCO,18,94.037,MEDIUM,16.0,0,1.0,0.8970000000000056,0.5714285714285714,0.8,34,1,1
2021,Silverstone,OCO,19,93.472,MEDIUM,17.0,1,1.0,0.33199999999999363,0.6071428571428571,0.75,33,1,0
2021,Silverstone,OCO,20,113.457,HARD,1.0,0,1.0,20.316999999999993,0.02631578947368421,0.85,32,2,0
2021,Silverstone,OCO,21,92.946,HARD,2.0,0,1.0,-0.19400000000000261,0.05263157894736842,0.85,31,2,0
2021,Silverstone,OCO,22,94.079,HARD,3.0,0,1.0,0.938999999999993,0.07894736842105263,0.85,30,2,0
2021,Silverstone,OCO,23,93.186,HARD,4.0,0,1.0,0.04600000000000648,0.10526315789473684,0.8,29,2,0
2021,Silverstone,OCO,24,93.223,HARD,5.0,0,1.0,0.08299999999999841,0.13157894736842105,0.8,28,2,0
2021,Silverstone,OCO,25,92.939,HARD,6.0,0,1.0,-0.20100000000000762,0.15789473684210525,0.75,27,2,0
2021,Silverstone,OCO,26,92.784,HARD,7.0,0,1.0,-0.35599999999999454,0.18421052631578946,0.7,26,2,0
2021,Silverstone,OCO,27,92.882,HARD,8.0,0,1.0,-0.25799999999999557,0.21052631578947367,0.7,25,2,0
2021,Silverstone,OCO,28,92.84,HARD,9.0,0,1.0,-0.29999999999999716,0.23684210526315788,0.7,24,2,0
2021,Silverstone,OCO,29,94.35,HARD,10.0,0,1.0,1.2099999999999937,0.2631578947368421,0.7,23,2,0
2021,Silverstone,OCO,30,93.657,HARD,11.0,0,1.0,0.5169999999999959,0.2894736842105263,0.7,22,2,0
2021,Silverstone,OCO,31,93.252,HARD,12.0,0,1.0,0.11199999999999477,0.3157894736842105,0.7,21,2,0
2021,Silverstone,OCO,32,93.114,HARD,13.0,0,1.0,-0.02599999999999625,0.34210526315789475,0.7,20,2,0
2021,Silverstone,OCO,33,93.022,HARD,14.0,0,1.0,-0.117999999999995,0.3684210526315789,0.7,19,2,0
2021,Silverstone,OCO,34,92.764,HARD,15.0,0,1.0,-0.3760000000000048,0.39473684210526316,0.65,18,2,0
2021,Silverstone,OCO,35,92.963,HARD,16.0,0,1.0,-0.1770000000000067,0.42105263157894735,0.65,17,2,0
2021,Silverstone,OCO,36,93.166,HARD,17.0,0,1.0,0.02599999999999625,0.4473684210526316,0.65,16,2,0
2021,Silverstone,OCO,37,93.051,HARD,18.0,0,1.0,-0.08899999999999864,0.47368421052631576,0.65,15,2,0
2021,Silverstone,OCO,38,92.855,HARD,19.0,0,1.0,-0.2849999999999966,0.5,0.65,14,2,0
2021,Silverstone,OCO,39,92.845,HARD,20.0,0,1.0,-0.2950000000000017,0.5263157894736842,0.65,13,2,0
2021,Silverstone,OCO,40,92.497,HARD,21.0,0,1.0,-0.6430000000000007,0.5526315789473685,0.55,12,2,0
2021,Silverstone,OCO,41,92.622,HARD,22.0,0,1.0,-0.5180000000000007,0.5789473684210527,0.5,11,2,0
2021,Silverstone,OCO,42,92.588,HARD,23.0,0,1.0,-0.5520000000000067,0.6052631578947368,0.5,10,2,0
2021,Silverstone,OCO,43,92.492,HARD,24.0,0,1.0,-0.6479999999999961,0.631578947368421,0.5,9,2,0
2021,Silverstone,OCO,44,92.522,HARD,25.0,0,1.0,-0.617999999999995,0.6578947368421053,0.5,8,2,0
2021,Silverstone,OCO,45,92.236,HARD,26.0,0,1.0,-0.9039999999999964,0.6842105263157895,0.5,7,2,0
2021,Silverstone,OCO,46,92.612,HARD,27.0,0,1.0,-0.5280000000000058,0.7105263157894737,0.5,6,2,0
2021,Silverstone,OCO,47,92.4,HARD,28.0,0,12.0,-0.7399999999999949,0.7368421052631579,0.45,5,2,0
2021,Silverstone,OCO,48,92.21,HARD,29.0,0,1.0,-0.9300000000000068,0.7631578947368421,0.45,4,2,0
2021,Silverstone,OCO,49,92.349,HARD,30.0,0,1.0,-0.7909999999999968,0.7894736842105263,0.4,3,2,0
2021,Silverstone,OCO,50,92.244,HARD,31.0,0,1.0,-0.8960000000000008,0.8157894736842105,0.45,2,2,0
2021,Silverstone,OCO,51,92.738,HARD,32.0,0,1.0,-0.402000000000001,0.8421052631578947,0.45,1,2,0
2021,Silverstone,OCO,52,92.804,HARD,33.0,0,1.0,-0.3359999999999985,0.868421052631579,0.45,0,2,0
2021,Silverstone,PER,1,149.563,HARD,1.0,0,124.0,56.25699999999999,0.02631578947368421,0.95,51,2,0
2021,Silverstone,PER,4,102.651,HARD,4.0,0,12.0,9.344999999999999,0.10526315789473684,0.05,48,2,0
2021,Silverstone,PER,5,95.983,HARD,5.0,0,1.0,2.6770000000000067,0.13157894736842105,0.35,47,2,0
2021,Silverstone,PER,6,95.256,HARD,6.0,0,1.0,1.9500000000000028,0.15789473684210525,0.35,46,2,0
2021,Silverstone,PER,7,94.763,HARD,7.0,0,1.0,1.4570000000000078,0.18421052631578946,0.35,45,2,0
2021,Silverstone,PER,8,94.882,HARD,8.0,0,1.0,1.5760000000000076,0.21052631578947367,0.35,44,2,0
2021,Silverstone,PER,9,94.058,HARD,9.0,0,1.0,0.7520000000000095,0.23684210526315788,0.35,43,2,0
2021,Silverstone,PER,10,94.621,HARD,10.0,0,1.0,1.3149999999999977,0.2631578947368421,0.35,42,2,0
2021,Silverstone,PER,11,94.535,HARD,11.0,0,1.0,1.2289999999999992,0.2894736842105263,0.35,41,2,0
2021,Silverstone,PER,12,94.822,HARD,12.0,0,1.0,1.5160000000000053,0.3157894736842105,0.35,40,2,0
2021,Silverstone,PER,13,94.837,HARD,13.0,0,1.0,1.531000000000006,0.34210526315789475,0.35,39,2,0
2021,Silverstone,PER,14,94.57,HARD,14.0,0,1.0,1.2639999999999958,0.3684210526315789,0.35,38,2,0
2021,Silverstone,PER,15,94.353,HARD,15.0,0,1.0,1.046999999999997,0.39473684210526316,0.35,37,2,1
2021,Silverstone,PER,16,94.182,HARD,16.0,0,1.0,0.8760000000000048,0.42105263157894735,0.35,36,2,1
2021,Silverstone,PER,17,94.081,HARD,17.0,0,1.0,0.7750000000000057,0.4473684210526316,0.35,35,2,1
2021,Silverstone,PER,18,93.404,HARD,18.0,1,1.0,0.09799999999999898,0.47368421052631576,0.35,34,2,0
2021,Silverstone,PER,19,112.025,MEDIUM,1.0,0,1.0,18.71900000000001,0.03571428571428571,0.55,33,1,0
2021,Silverstone,PER,20,92.816,MEDIUM,2.0,0,1.0,-0.4899999999999949,0.07142857142857142,0.5,32,1,0
2021,Silverstone,PER,21,92.609,MEDIUM,3.0,0,1.0,-0.6970000000000027,0.10714285714285714,0.5,31,1,0
2021,Silverstone,PER,22,92.062,MEDIUM,4.0,0,1.0,-1.2439999999999998,0.14285714285714285,0.45,30,1,0
2021,Silverstone,PER,23,92.297,MEDIUM,5.0,0,1.0,-1.0090000000000003,0.17857142857142858,0.45,29,1,0
2021,Silverstone,PER,24,92.159,MEDIUM,6.0,0,1.0,-1.1469999999999914,0.21428571428571427,0.4,28,1,0
2021,Silverstone,PER,25,92.448,MEDIUM,7.0,0,1.0,-0.8580000000000041,0.25,0.4,27,1,0
